web_scraper_order,web_scraper_start_url,pagination,title,price,address,image
"1767595942-207","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures hommes","14 000CFA","Diamalaye 1, Dakar, Sénégal","https://images.coinafrique.com/thumb_5358423_uploaded_image1_1748954041.jpg"
"1767595942-208","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures Tommy","15 000CFA","Diamalaye 1, Dakar, Sénégal","https://images.coinafrique.com/thumb_5358420_uploaded_image1_1748953921.jpg"
"1767595942-209","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures en cuir","20 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5358106_uploaded_image1_1748946350.jpg"
"1767595942-210","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","15 000CFA","Diamalaye 1, Dakar, Sénégal","https://images.coinafrique.com/thumb_5357608_uploaded_image1_1748916267.jpg"
"1767595942-211","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","8 500CFA","Diamalaye 1, Dakar, Sénégal","https://images.coinafrique.com/thumb_5357607_uploaded_image1_1748916131.jpg"
"1767595942-212","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","15 000CFA","Diamalaye 1, Dakar, Sénégal","https://images.coinafrique.com/thumb_5356684_uploaded_image1_1748876788.jpg"
"1767595942-213","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures Nike","20 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5355703_uploaded_image1_1748827191.jpg"
"1767595942-214","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5310619_uploaded_image1_1746312980.jpg"
"1767595942-215","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures Nike","30 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5355700_uploaded_image1_1748826892.jpg"
"1767595942-216","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","25 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5310609_uploaded_image1_1746312679.jpg"
"1767595942-217","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","25 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5310593_uploaded_image1_1746312078.jpg"
"1767595942-218","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures en cuirs pour homme","20 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_5353808_uploaded_image1_1748715471.jpg"
"1767595942-219","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","16 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5307447_uploaded_image1_1746143406.jpg"
"1767595942-220","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5307448_uploaded_image1_1746143468.jpg"
"1767595942-221","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","16 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5307453_uploaded_image1_1746143663.jpg"
"1767595942-222","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","18 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5307445_uploaded_image1_1746143357.jpg"
"1767595942-223","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","22 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5351719_uploaded_image1_1748579858.jpg"
"1767595942-224","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Tapettes homme","20 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5351718_uploaded_image2_1748579763.jpeg"
"1767595942-225","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5305851_uploaded_image1_1746060014.jpg"
"1767595942-226","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures Timberland Berluti","16 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5350414_uploaded_image1_1748484037.jpg"
"1767595942-227","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Baskets NB9050","23 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5350412_uploaded_image1_1748483937.jpg"
"1767595942-228","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Baskets NB1906","23 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5350411_uploaded_image1_1748483850.jpg"
"1767595942-229","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures unisexe","14 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5350017_uploaded_image1_1748459077.jpg"
"1767595942-230","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures unisexe","14 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5349939_uploaded_image1_1748454104.jpg"
"1767595942-231","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Babouches","Prix sur demande","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5349918_uploaded_image1_1748452087.jpg"
"1767595942-232","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures hommes","14 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5349774_uploaded_image1_1748446268.jpg"
"1767595942-233","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5348358_uploaded_image1_1748370711.jpg"
"1767595942-234","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures  homme","18 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5348355_uploaded_image1_1748370436.jpg"
"1767595942-235","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Sandales homme","14 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5348109_uploaded_image1_1748359717.jpg"
"1767595942-236","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Sandales homme","14 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5348095_uploaded_image1_1748359287.jpg"
"1767595942-237","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","16 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5348083_uploaded_image1_1748359073.jpg"
"1767595942-238","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures de course","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5347629_uploaded_image1_1748342137.jpg"
"1767595942-239","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures","22 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5346815_uploaded_image1_1748284555.jpg"
"1767595942-240","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","22 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5346444_uploaded_image1_1748273049.jpg"
"1767595942-241","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","Prix sur demande","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5346342_uploaded_image1_1748270169.jpg"
"1767595942-242","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Stan  Smith","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5299470_uploaded_image1_1745669343.jpg"
"1767595942-243","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures original","8 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5299450_uploaded_image1_1745668750.jpg"
"1767595942-244","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures Balenciaga","13 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5343633_uploaded_image1_1748099218.jpg"
"1767595942-245","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5343503_uploaded_image1_1748092307.jpg"
"1767595942-246","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","13 000CFA","Diamalaye 1, Dakar, Sénégal","https://images.coinafrique.com/thumb_5343375_uploaded_image1_1748086204.jpg"
"1767595942-247","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","15 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5293535_uploaded_image1_1745362191.jpg"
"1767595942-248","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","18 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5293048_uploaded_image1_1745339518.jpg"
"1767595942-249","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures Nike","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5293050_uploaded_image1_1745339558.jpg"
"1767595942-250","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","18 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5291969_uploaded_image1_1745276331.jpg"
"1767595942-251","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5291981_uploaded_image1_1745276752.jpg"
"1767595942-252","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Chaussures Stan Smith","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5291976_uploaded_image1_1745276541.jpg"
"1767595945-253","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Timberlands homme","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5399763_uploaded_image1_1751349629.jpg"
"1767595945-254","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Sandales orthopédique","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5399752_uploaded_image1_1751349132.jpg"
"1767595945-255","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures hommes","23 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5399749_uploaded_image1_1751348901.jpg"
"1767595945-256","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures New Balance","30 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_5399692_uploaded_image1_1751338580.jpg"
"1767595945-257","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","New Balance Fuel cell","28 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5381433_uploaded_image1_1750290780.jpg"
"1767595945-258","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","New Balance Fuel cell","28 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5381432_uploaded_image1_1750290707.jpg"
"1767595945-259","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Sandales Toga","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5381435_uploaded_image1_1750290863.jpg"
"1767595945-260","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Baskets Asic Cayono","27 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5371936_uploaded_image1_1749765298.jpg"
"1767595945-261","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Sandales","17 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5359154_uploaded_image1_1748983277.jpg"
"1767595945-262","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures  Nike portal","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5359143_uploaded_image1_1748982874.jpg"
"1767595945-263","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures Berluti","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5359038_uploaded_image1_1748978250.jpg"
"1767595945-264","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Baskets New Balance","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5359006_uploaded_image1_1748976951.jpg"
"1767595945-265","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","20 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5399058_uploaded_image1_1751302512.jpg"
"1767595945-266","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Babouches homme","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5355160_uploaded_image1_1748804517.jpg"
"1767595945-267","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","7 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5355170_uploaded_image1_1748804676.jpg"
"1767595945-268","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","6 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5395482_uploaded_image2_1751059185.jpeg"
"1767595945-269","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Mocassins homme","5 500CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5395412_uploaded_image1_1751054127.jpg"
"1767595945-270","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Sandales Hermès","20 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5393539_uploaded_image1_1750952929.jpg"
"1767595945-271","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","35 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_5391753_uploaded_image1_1750857199.jpg"
"1767595945-272","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","40 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5391598_uploaded_image1_1750852699.jpg"
"1767595945-273","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","7 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_5390760_uploaded_image1_1750804520.jpg"
"1767595945-274","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","100 000CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_5389229_uploaded_image1_1750732912.jpg"
"1767595945-275","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Sandales en cuir","8 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5388886_uploaded_image1_1750707753.jpg"
"1767595945-276","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures Zara","30 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5355405_uploaded_image1_1748811936.jpg"
"1767595945-277","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures Berluti","25 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5355402_uploaded_image1_1748811821.jpg"
"1767595945-278","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Sandales Hermès pour hommes","25 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5385859_uploaded_image1_1750532912.jpg"
"1767595945-279","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","30 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5337086_uploaded_image1_1747753113.jpg"
"1767595945-280","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5380989_uploaded_image1_1750269170.jpg"
"1767595945-281","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Sandales croches","17 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5380985_uploaded_image1_1750269013.jpg"
"1767595945-282","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures femmes","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5380983_uploaded_image1_1750268930.jpg"
"1767595945-283","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","22 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5380977_uploaded_image1_1750268827.jpg"
"1767595945-284","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures hommes","23 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5380973_uploaded_image1_1750268749.jpg"
"1767595945-285","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Sandales croches","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5380962_uploaded_image1_1750268329.jpg"
"1767595945-286","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures hommes","22 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5380959_uploaded_image1_1750268225.jpg"
"1767595945-287","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Baskets Jordan Treize","21 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5379616_uploaded_image1_1750201036.jpg"
"1767595945-288","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures Nike","28 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5335985_uploaded_image1_1747682655.jpg"
"1767595945-289","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","Prix sur demande","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5375053_uploaded_image1_1749944221.jpg"
"1767595945-290","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures TN","13 500CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5371448_uploaded_image1_1749743120.jpg"
"1767595945-291","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Baskets Jordan 4","12 500CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5371443_uploaded_image1_1749742989.jpg"
"1767595945-292","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Baskets homme","14 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5369353_uploaded_image1_1749639708.jpg"
"1767595945-293","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures Vans","20 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5332230_uploaded_image1_1747444488.jpg"
"1767595945-294","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussure homme","Prix sur demande","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5368229_uploaded_image1_1749571634.jpg"
"1767595945-295","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures Samba","25 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5367274_uploaded_image1_1749513863.jpg"
"1767595945-296","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures original","15 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5344646_uploaded_image1_1748182098.jpg"
"1767595945-297","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","10 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5332090_uploaded_image1_1747434845.jpg"
"1767595945-298","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5332091_uploaded_image1_1747434908.jpg"
"1767595945-299","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","16 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5351571_uploaded_image1_1748560945.jpg"
"1767595945-300","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5341256_uploaded_image1_1747953772.jpg"
"1767595945-301","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5341258_uploaded_image1_1747953837.jpg"
"1767595945-302","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Babouche hommes","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5351566_uploaded_image1_1748560780.jpg"
"1767595945-303","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5351559_uploaded_image1_1748560482.jpg"
"1767595945-304","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5351558_uploaded_image1_1748560435.jpg"
"1767595945-305","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","16 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5351557_uploaded_image1_1748560355.jpg"
"1767595945-306","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","18 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5341252_uploaded_image1_1747953598.jpg"
"1767595945-307","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5357454_uploaded_image1_1748906110.jpg"
"1767595945-308","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5357431_uploaded_image1_1748905422.jpg"
"1767595945-309","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5357425_uploaded_image1_1748905162.jpg"
"1767595945-310","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","16 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5357418_uploaded_image1_1748904948.jpg"
"1767595945-311","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","18 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5357416_uploaded_image1_1748904881.jpg"
"1767595945-312","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5362529_uploaded_image1_1749164594.jpg"
